date,sku,demand,lead_time_days,unit_cost
2015-10-22,PCBA-B220-PWRMOD,73,60,28.75
2015-10-23,PCBA-B220-PWRMOD,73,60,28.75
2015-10-24,PCBA-B220-PWRMOD,75,60,28.75
2015-10-25,PCBA-B220-PWRMOD,85,60,28.75
2015-10-26,PCBA-B220-PWRMOD,79,60,28.75
2015-10-27,PCBA-B220-PWRMOD,78,60,28.75
2015-10-28,PCBA-B220-PWRMOD,96,60,28.75
2015-10-29,PCBA-B220-PWRMOD,55,60,28.75
2015-10-30,PCBA-B220-PWRMOD,90,60,28.75
2015-10-31,PCBA-B220-PWRMOD,72,60,28.75
2015-11-01,PCBA-B220-PWRMOD,75,60,28.75
2015-11-02,PCBA-B220-PWRMOD,43,60,28.75
2015-11-03,PCBA-B220-PWRMOD,69,60,28.75
2015-11-04,PCBA-B220-PWRMOD,66,60,28.75
2015-11-05,PCBA-B220-PWRMOD,88,60,28.75
2015-11-06,PCBA-B220-PWRMOD,96,60,28.75
2015-11-07,PCBA-B220-PWRMOD,93,60,28.75
2015-11-08,PCBA-B220-PWRMOD,49,60,28.75
2015-11-09,PCBA-B220-PWRMOD,75,60,28.75
2015-11-10,PCBA-B220-PWRMOD,111,60,28.75
2015-11-11,PCBA-B220-PWRMOD,92,60,28.75
2015-11-12,PCBA-B220-PWRMOD,114,60,28.75
2015-11-13,PCBA-B220-PWRMOD,92,60,28.75
2015-11-14,PCBA-B220-PWRMOD,35,60,28.75
2015-11-15,PCBA-B220-PWRMOD,31,60,28.75
2015-11-16,PCBA-B220-PWRMOD,52,60,28.75
2015-11-17,PCBA-B220-PWRMOD,101,60,28.75
2015-11-18,PCBA-B220-PWRMOD,112,60,28.75
2015-11-19,PCBA-B220-PWRMOD,127,60,28.75
2015-11-20,PCBA-B220-PWRMOD,105,60,28.75
2015-11-21,PCBA-B220-PWRMOD,86,60,28.75
2015-11-22,PCBA-B220-PWRMOD,48,60,28.75
2015-11-23,PCBA-B220-PWRMOD,61,60,28.75
2015-11-24,PCBA-B220-PWRMOD,105,60,28.75
2015-11-25,PCBA-B220-PWRMOD,96,60,28.75
2015-11-26,PCBA-B220-PWRMOD,89,60,28.75
2015-11-27,PCBA-B220-PWRMOD,95,60,28.75
2015-11-28,PCBA-B220-PWRMOD,68,60,28.75
2015-11-29,PCBA-B220-PWRMOD,89,60,28.75
2015-11-30,PCBA-B220-PWRMOD,115,60,28.75
2015-12-01,PCBA-B220-PWRMOD,99,60,28.75
2015-12-02,PCBA-B220-PWRMOD,106,60,28.75
2015-12-03,PCBA-B220-PWRMOD,98,60,28.75
2015-12-04,PCBA-B220-PWRMOD,77,60,28.75
2015-12-05,PCBA-B220-PWRMOD,77,60,28.75
2015-12-06,PCBA-B220-PWRMOD,30,60,28.75
2015-12-07,PCBA-B220-PWRMOD,110,60,28.75
2015-12-08,PCBA-B220-PWRMOD,61,60,28.75
2015-12-09,PCBA-B220-PWRMOD,93,60,28.75
2015-12-10,PCBA-B220-PWRMOD,68,60,28.75
2015-12-11,PCBA-B220-PWRMOD,99,60,28.75
2015-12-12,PCBA-B220-PWRMOD,60,60,28.75
2015-12-13,PCBA-B220-PWRMOD,26,60,28.75
2015-12-14,PCBA-B220-PWRMOD,96,60,28.75
2015-12-15,PCBA-B220-PWRMOD,74,60,28.75
2015-12-16,PCBA-B220-PWRMOD,106,60,28.75
2015-12-17,PCBA-B220-PWRMOD,87,60,28.75
2015-12-18,PCBA-B220-PWRMOD,96,60,28.75
2015-12-19,PCBA-B220-PWRMOD,40,60,28.75
2015-12-20,PCBA-B220-PWRMOD,48,60,28.75
2015-12-21,PCBA-B220-PWRMOD,77,60,28.75
2015-12-22,PCBA-B220-PWRMOD,106,60,28.75
2015-12-23,PCBA-B220-PWRMOD,124,60,28.75
2015-12-24,PCBA-B220-PWRMOD,69,60,28.75
2015-12-25,PCBA-B220-PWRMOD,111,60,28.75
2015-12-26,PCBA-B220-PWRMOD,13,60,28.75
2015-12-27,PCBA-B220-PWRMOD,35,60,28.75
2015-12-28,PCBA-B220-PWRMOD,66,60,28.75
2015-12-29,PCBA-B220-PWRMOD,57,60,28.75
2015-12-30,PCBA-B220-PWRMOD,52,60,28.75
2015-12-31,PCBA-B220-PWRMOD,96,60,28.75
2016-01-01,PCBA-B220-PWRMOD,82,60,28.75
2016-01-02,PCBA-B220-PWRMOD,69,60,28.75
2016-01-03,PCBA-B220-PWRMOD,76,60,28.75
2016-01-04,PCBA-B220-PWRMOD,93,60,28.75
2016-01-05,PCBA-B220-PWRMOD,102,60,28.75
2016-01-06,PCBA-B220-PWRMOD,86,60,28.75
2016-01-07,PCBA-B220-PWRMOD,61,60,28.75
2016-01-08,PCBA-B220-PWRMOD,111,60,28.75
2016-01-09,PCBA-B220-PWRMOD,48,60,28.75
2016-01-10,PCBA-B220-PWRMOD,41,60,28.75
2016-01-11,PCBA-B220-PWRMOD,83,60,28.75
2016-01-12,PCBA-B220-PWRMOD,67,60,28.75
2016-01-13,PCBA-B220-PWRMOD,78,60,28.75
2016-01-14,PCBA-B220-PWRMOD,95,60,28.75
2016-01-15,PCBA-B220-PWRMOD,95,60,28.75
2016-01-16,PCBA-B220-PWRMOD,41,60,28.75
2016-01-17,PCBA-B220-PWRMOD,50,60,28.75
2016-01-18,PCBA-B220-PWRMOD,111,60,28.75
2016-01-19,PCBA-B220-PWRMOD,98,60,28.75
2016-01-20,PCBA-B220-PWRMOD,133,60,28.75
2016-01-21,PCBA-B220-PWRMOD,114,60,28.75
2016-01-22,PCBA-B220-PWRMOD,113,60,28.75
2016-01-23,PCBA-B220-PWRMOD,31,60,28.75
2016-01-24,PCBA-B220-PWRMOD,78,60,28.75
2016-01-25,PCBA-B220-PWRMOD,86,60,28.75
2016-01-26,PCBA-B220-PWRMOD,76,60,28.75
2016-01-27,PCBA-B220-PWRMOD,91,60,28.75
2016-01-28,PCBA-B220-PWRMOD,109,60,28.75
2016-01-29,PCBA-B220-PWRMOD,99,60,28.75
2016-01-30,PCBA-B220-PWRMOD,42,60,28.75
2016-01-31,PCBA-B220-PWRMOD,78,60,28.75
2016-02-01,PCBA-B220-PWRMOD,74,60,28.75
2016-02-02,PCBA-B220-PWRMOD,93,60,28.75
2016-02-03,PCBA-B220-PWRMOD,81,60,28.75
2016-02-04,PCBA-B220-PWRMOD,83,60,28.75
2016-02-05,PCBA-B220-PWRMOD,105,60,28.75
2016-02-06,PCBA-B220-PWRMOD,39,60,28.75
2016-02-07,PCBA-B220-PWRMOD,104,60,28.75
2016-02-08,PCBA-B220-PWRMOD,48,60,28.75
2016-02-09,PCBA-B220-PWRMOD,75,60,28.75
2016-02-10,PCBA-B220-PWRMOD,96,60,28.75
2016-02-11,PCBA-B220-PWRMOD,101,60,28.75
2016-02-12,PCBA-B220-PWRMOD,86,60,28.75
2016-02-13,PCBA-B220-PWRMOD,60,60,28.75
2016-02-14,PCBA-B220-PWRMOD,71,60,28.75
2016-02-15,PCBA-B220-PWRMOD,83,60,28.75
2016-02-16,PCBA-B220-PWRMOD,119,60,28.75
2016-02-17,PCBA-B220-PWRMOD,107,60,28.75
2016-02-18,PCBA-B220-PWRMOD,107,60,28.75
2016-02-19,PCBA-B220-PWRMOD,67,60,28.75
2016-02-20,PCBA-B220-PWRMOD,60,60,28.75
2016-02-21,PCBA-B220-PWRMOD,55,60,28.75
2016-02-22,PCBA-B220-PWRMOD,66,60,28.75
2016-02-23,PCBA-B220-PWRMOD,96,60,28.75
2016-02-24,PCBA-B220-PWRMOD,76,60,28.75
2016-02-25,PCBA-B220-PWRMOD,103,60,28.75
2016-02-26,PCBA-B220-PWRMOD,65,60,28.75
2016-02-27,PCBA-B220-PWRMOD,100,60,28.75
2016-02-28,PCBA-B220-PWRMOD,42,60,28.75
2016-02-29,PCBA-B220-PWRMOD,93,60,28.75
2016-03-01,PCBA-B220-PWRMOD,106,60,28.75
2016-03-02,PCBA-B220-PWRMOD,76,60,28.75
2016-03-03,PCBA-B220-PWRMOD,107,60,28.75
2016-03-04,PCBA-B220-PWRMOD,61,60,28.75
2016-03-05,PCBA-B220-PWRMOD,94,60,28.75
2016-03-06,PCBA-B220-PWRMOD,62,60,28.75
2016-03-07,PCBA-B220-PWRMOD,75,60,28.75
2016-03-08,PCBA-B220-PWRMOD,82,60,28.75
2016-03-09,PCBA-B220-PWRMOD,106,60,28.75
2016-03-10,PCBA-B220-PWRMOD,76,60,28.75
2016-03-11,PCBA-B220-PWRMOD,72,60,28.75
2016-03-12,PCBA-B220-PWRMOD,57,60,28.75
2016-03-13,PCBA-B220-PWRMOD,36,60,28.75
2016-03-14,PCBA-B220-PWRMOD,129,60,28.75
2016-03-15,PCBA-B220-PWRMOD,76,60,28.75
2016-03-16,PCBA-B220-PWRMOD,107,60,28.75
2016-03-17,PCBA-B220-PWRMOD,94,60,28.75
2016-03-18,PCBA-B220-PWRMOD,67,60,28.75
2016-03-19,PCBA-B220-PWRMOD,62,60,28.75
2016-03-20,PCBA-B220-PWRMOD,80,60,28.75
2016-03-21,PCBA-B220-PWRMOD,85,60,28.75
2016-03-22,PCBA-B220-PWRMOD,115,60,28.75
2016-03-23,PCBA-B220-PWRMOD,112,60,28.75
2016-03-24,PCBA-B220-PWRMOD,109,60,28.75
2016-03-25,PCBA-B220-PWRMOD,79,60,28.75
2016-03-26,PCBA-B220-PWRMOD,39,60,28.75
2016-03-27,PCBA-B220-PWRMOD,49,60,28.75
2016-03-28,PCBA-B220-PWRMOD,94,60,28.75
2016-03-29,PCBA-B220-PWRMOD,101,60,28.75
2016-03-30,PCBA-B220-PWRMOD,42,60,28.75
2016-03-31,PCBA-B220-PWRMOD,89,60,28.75
2016-04-01,PCBA-B220-PWRMOD,93,60,28.75
2016-04-02,PCBA-B220-PWRMOD,57,60,28.75
2016-04-03,PCBA-B220-PWRMOD,91,60,28.75
2016-04-04,PCBA-B220-PWRMOD,99,60,28.75
2016-04-05,PCBA-B220-PWRMOD,119,60,28.75
2016-04-06,PCBA-B220-PWRMOD,85,60,28.75
2016-04-07,PCBA-B220-PWRMOD,111,60,28.75
2016-04-08,PCBA-B220-PWRMOD,126,60,28.75
2016-04-09,PCBA-B220-PWRMOD,92,60,28.75
2016-04-10,PCBA-B220-PWRMOD,39,60,28.75
2016-04-11,PCBA-B220-PWRMOD,85,60,28.75
2016-04-12,PCBA-B220-PWRMOD,83,60,28.75
2016-04-13,PCBA-B220-PWRMOD,101,60,28.75
2016-04-14,PCBA-B220-PWRMOD,105,60,28.75
2016-04-15,PCBA-B220-PWRMOD,72,60,28.75
2016-04-16,PCBA-B220-PWRMOD,65,60,28.75
2016-04-17,PCBA-B220-PWRMOD,19,60,28.75
2016-04-18,PCBA-B220-PWRMOD,122,60,28.75
2016-04-19,PCBA-B220-PWRMOD,79,60,28.75
2016-04-20,PCBA-B220-PWRMOD,92,60,28.75
2016-04-21,PCBA-B220-PWRMOD,84,60,28.75
2016-04-22,PCBA-B220-PWRMOD,116,60,28.75
2016-04-23,PCBA-B220-PWRMOD,1,60,28.75
2016-04-24,PCBA-B220-PWRMOD,63,60,28.75
2016-04-25,PCBA-B220-PWRMOD,89,60,28.75
2016-04-26,PCBA-B220-PWRMOD,81,60,28.75
2016-04-27,PCBA-B220-PWRMOD,129,60,28.75
2016-04-28,PCBA-B220-PWRMOD,72,60,28.75
2016-04-29,PCBA-B220-PWRMOD,108,60,28.75
2016-04-30,PCBA-B220-PWRMOD,72,60,28.75
2016-05-01,PCBA-B220-PWRMOD,92,60,28.75
2016-05-02,PCBA-B220-PWRMOD,77,60,28.75
2016-05-03,PCBA-B220-PWRMOD,75,60,28.75
2016-05-04,PCBA-B220-PWRMOD,115,60,28.75
2016-05-05,PCBA-B220-PWRMOD,101,60,28.75
2016-05-06,PCBA-B220-PWRMOD,57,60,28.75
2016-05-07,PCBA-B220-PWRMOD,52,60,28.75
2016-05-08,PCBA-B220-PWRMOD,73,60,28.75
2016-05-09,PCBA-B220-PWRMOD,110,60,28.75
2016-05-10,PCBA-B220-PWRMOD,77,60,28.75
2016-05-11,PCBA-B220-PWRMOD,28,60,28.75
2016-05-12,PCBA-B220-PWRMOD,103,60,28.75
2016-05-13,PCBA-B220-PWRMOD,65,60,28.75
2016-05-14,PCBA-B220-PWRMOD,20,60,28.75
2016-05-15,PCBA-B220-PWRMOD,2,60,28.75
2016-05-16,PCBA-B220-PWRMOD,110,60,28.75
2016-05-17,PCBA-B220-PWRMOD,95,60,28.75
2016-05-18,PCBA-B220-PWRMOD,87,60,28.75
2016-05-19,PCBA-B220-PWRMOD,123,60,28.75
2016-05-20,PCBA-B220-PWRMOD,106,60,28.75
2016-05-21,PCBA-B220-PWRMOD,100,60,28.75
2016-05-22,PCBA-B220-PWRMOD,34,60,28.75
2016-05-23,PCBA-B220-PWRMOD,92,60,28.75
2016-05-24,PCBA-B220-PWRMOD,57,60,28.75
2016-05-25,PCBA-B220-PWRMOD,87,60,28.75
2016-05-26,PCBA-B220-PWRMOD,87,60,28.75
2016-05-27,PCBA-B220-PWRMOD,106,60,28.75
2016-05-28,PCBA-B220-PWRMOD,66,60,28.75
2016-05-29,PCBA-B220-PWRMOD,79,60,28.75
2016-05-30,PCBA-B220-PWRMOD,108,60,28.75
2016-05-31,PCBA-B220-PWRMOD,140,60,28.75
2016-06-01,PCBA-B220-PWRMOD,86,60,28.75
2016-06-02,PCBA-B220-PWRMOD,72,60,28.75
2016-06-03,PCBA-B220-PWRMOD,98,60,28.75
2016-06-04,PCBA-B220-PWRMOD,48,60,28.75
2016-06-05,PCBA-B220-PWRMOD,98,60,28.75
2016-06-06,PCBA-B220-PWRMOD,87,60,28.75
2016-06-07,PCBA-B220-PWRMOD,81,60,28.75
2016-06-08,PCBA-B220-PWRMOD,83,60,28.75
2016-06-09,PCBA-B220-PWRMOD,109,60,28.75
2016-06-10,PCBA-B220-PWRMOD,90,60,28.75
2016-06-11,PCBA-B220-PWRMOD,51,60,28.75
2016-06-12,PCBA-B220-PWRMOD,102,60,28.75
2016-06-13,PCBA-B220-PWRMOD,75,60,28.75
2016-06-14,PCBA-B220-PWRMOD,95,60,28.75
2016-06-15,PCBA-B220-PWRMOD,108,60,28.75
2016-06-16,PCBA-B220-PWRMOD,58,60,28.75
2016-06-17,PCBA-B220-PWRMOD,105,60,28.75
2016-06-18,PCBA-B220-PWRMOD,43,60,28.75
2016-06-19,PCBA-B220-PWRMOD,84,60,28.75
2016-06-20,PCBA-B220-PWRMOD,73,60,28.75
2016-06-21,PCBA-B220-PWRMOD,110,60,28.75
2016-06-22,PCBA-B220-PWRMOD,119,60,28.75
2016-06-23,PCBA-B220-PWRMOD,114,60,28.75
2016-06-24,PCBA-B220-PWRMOD,100,60,28.75
2016-06-25,PCBA-B220-PWRMOD,61,60,28.75
2016-06-26,PCBA-B220-PWRMOD,54,60,28.75
2016-06-27,PCBA-B220-PWRMOD,127,60,28.75
2016-06-28,PCBA-B220-PWRMOD,80,60,28.75
2016-06-29,PCBA-B220-PWRMOD,72,60,28.75
2016-06-30,PCBA-B220-PWRMOD,110,60,28.75
2016-07-01,PCBA-B220-PWRMOD,78,60,28.75
2016-07-02,PCBA-B220-PWRMOD,46,60,28.75
2016-07-03,PCBA-B220-PWRMOD,35,60,28.75
2016-07-04,PCBA-B220-PWRMOD,85,60,28.75
2016-07-05,PCBA-B220-PWRMOD,94,60,28.75
2016-07-06,PCBA-B220-PWRMOD,101,60,28.75
2016-07-07,PCBA-B220-PWRMOD,117,60,28.75
2016-07-08,PCBA-B220-PWRMOD,107,60,28.75
2016-07-09,PCBA-B220-PWRMOD,63,60,28.75
2016-07-10,PCBA-B220-PWRMOD,63,60,28.75
2016-07-11,PCBA-B220-PWRMOD,107,60,28.75
2016-07-12,PCBA-B220-PWRMOD,124,60,28.75
2016-07-13,PCBA-B220-PWRMOD,99,60,28.75
2016-07-14,PCBA-B220-PWRMOD,86,60,28.75
2016-07-15,PCBA-B220-PWRMOD,74,60,28.75
2016-07-16,PCBA-B220-PWRMOD,36,60,28.75
2016-07-17,PCBA-B220-PWRMOD,82,60,28.75
2016-07-18,PCBA-B220-PWRMOD,109,60,28.75
2016-07-19,PCBA-B220-PWRMOD,109,60,28.75
2016-07-20,PCBA-B220-PWRMOD,94,60,28.75
2016-07-21,PCBA-B220-PWRMOD,128,60,28.75
2016-07-22,PCBA-B220-PWRMOD,86,60,28.75
2016-07-23,PCBA-B220-PWRMOD,89,60,28.75
2016-07-24,PCBA-B220-PWRMOD,67,60,28.75
2016-07-25,PCBA-B220-PWRMOD,83,60,28.75
2016-07-26,PCBA-B220-PWRMOD,110,60,28.75
2016-07-27,PCBA-B220-PWRMOD,106,60,28.75
2016-07-28,PCBA-B220-PWRMOD,105,60,28.75
2016-07-29,PCBA-B220-PWRMOD,99,60,28.75
2016-07-30,PCBA-B220-PWRMOD,67,60,28.75
2016-07-31,PCBA-B220-PWRMOD,121,60,28.75
2016-08-01,PCBA-B220-PWRMOD,123,60,28.75
2016-08-02,PCBA-B220-PWRMOD,113,60,28.75
2016-08-03,PCBA-B220-PWRMOD,100,60,28.75
2016-08-04,PCBA-B220-PWRMOD,120,60,28.75
2016-08-05,PCBA-B220-PWRMOD,109,60,28.75
2016-08-06,PCBA-B220-PWRMOD,69,60,28.75
2016-08-07,PCBA-B220-PWRMOD,62,60,28.75
2016-08-08,PCBA-B220-PWRMOD,96,60,28.75
2016-08-09,PCBA-B220-PWRMOD,28,60,28.75
2016-08-10,PCBA-B220-PWRMOD,102,60,28.75
2016-08-11,PCBA-B220-PWRMOD,87,60,28.75
2016-08-12,PCBA-B220-PWRMOD,133,60,28.75
2016-08-13,PCBA-B220-PWRMOD,69,60,28.75
2016-08-14,PCBA-B220-PWRMOD,42,60,28.75
2016-08-15,PCBA-B220-PWRMOD,97,60,28.75
2016-08-16,PCBA-B220-PWRMOD,75,60,28.75
2016-08-17,PCBA-B220-PWRMOD,109,60,28.75
2016-08-18,PCBA-B220-PWRMOD,105,60,28.75
2016-08-19,PCBA-B220-PWRMOD,119,60,28.75
2016-08-20,PCBA-B220-PWRMOD,51,60,28.75
2016-08-21,PCBA-B220-PWRMOD,70,60,28.75
2016-08-22,PCBA-B220-PWRMOD,68,60,28.75
2016-08-23,PCBA-B220-PWRMOD,114,60,28.75
2016-08-24,PCBA-B220-PWRMOD,110,60,28.75
2016-08-25,PCBA-B220-PWRMOD,110,60,28.75
2016-08-26,PCBA-B220-PWRMOD,99,60,28.75
2016-08-27,PCBA-B220-PWRMOD,78,60,28.75
2016-08-28,PCBA-B220-PWRMOD,104,60,28.75
2016-08-29,PCBA-B220-PWRMOD,93,60,28.75
2016-08-30,PCBA-B220-PWRMOD,102,60,28.75
2016-08-31,PCBA-B220-PWRMOD,75,60,28.75
2016-09-01,PCBA-B220-PWRMOD,80,60,28.75
2016-09-02,PCBA-B220-PWRMOD,101,60,28.75
2016-09-03,PCBA-B220-PWRMOD,94,60,28.75
2016-09-04,PCBA-B220-PWRMOD,64,60,28.75
2016-09-05,PCBA-B220-PWRMOD,94,60,28.75
2016-09-06,PCBA-B220-PWRMOD,90,60,28.75
2016-09-07,PCBA-B220-PWRMOD,88,60,28.75
2016-09-08,PCBA-B220-PWRMOD,106,60,28.75
2016-09-09,PCBA-B220-PWRMOD,67,60,28.75
2016-09-10,PCBA-B220-PWRMOD,98,60,28.75
2016-09-11,PCBA-B220-PWRMOD,55,60,28.75
2016-09-12,PCBA-B220-PWRMOD,116,60,28.75
2016-09-13,PCBA-B220-PWRMOD,72,60,28.75
2016-09-14,PCBA-B220-PWRMOD,115,60,28.75
2016-09-15,PCBA-B220-PWRMOD,115,60,28.75
2016-09-16,PCBA-B220-PWRMOD,109,60,28.75
2016-09-17,PCBA-B220-PWRMOD,48,60,28.75
2016-09-18,PCBA-B220-PWRMOD,76,60,28.75
2016-09-19,PCBA-B220-PWRMOD,74,60,28.75
2016-09-20,PCBA-B220-PWRMOD,95,60,28.75
2016-09-21,PCBA-B220-PWRMOD,123,60,28.75
2016-09-22,PCBA-B220-PWRMOD,118,60,28.75
2016-09-23,PCBA-B220-PWRMOD,101,60,28.75
2016-09-24,PCBA-B220-PWRMOD,49,60,28.75
2016-09-25,PCBA-B220-PWRMOD,85,60,28.75
2016-09-26,PCBA-B220-PWRMOD,101,60,28.75
2016-09-27,PCBA-B220-PWRMOD,50,60,28.75
2016-09-28,PCBA-B220-PWRMOD,118,60,28.75
2016-09-29,PCBA-B220-PWRMOD,101,60,28.75
2016-09-30,PCBA-B220-PWRMOD,128,60,28.75
2016-10-01,PCBA-B220-PWRMOD,47,60,28.75
2016-10-02,PCBA-B220-PWRMOD,1,60,28.75
2016-10-03,PCBA-B220-PWRMOD,107,60,28.75
2016-10-04,PCBA-B220-PWRMOD,108,60,28.75
2016-10-05,PCBA-B220-PWRMOD,64,60,28.75
2016-10-06,PCBA-B220-PWRMOD,80,60,28.75
2016-10-07,PCBA-B220-PWRMOD,162,60,28.75
2016-10-08,PCBA-B220-PWRMOD,64,60,28.75
2016-10-09,PCBA-B220-PWRMOD,87,60,28.75
2016-10-10,PCBA-B220-PWRMOD,87,60,28.75
2016-10-11,PCBA-B220-PWRMOD,55,60,28.75
2016-10-12,PCBA-B220-PWRMOD,98,60,28.75
2016-10-13,PCBA-B220-PWRMOD,96,60,28.75
2016-10-14,PCBA-B220-PWRMOD,93,60,28.75
2016-10-15,PCBA-B220-PWRMOD,69,60,28.75
2016-10-16,PCBA-B220-PWRMOD,77,60,28.75
2016-10-17,PCBA-B220-PWRMOD,98,60,28.75
2016-10-18,PCBA-B220-PWRMOD,74,60,28.75
2016-10-19,PCBA-B220-PWRMOD,112,60,28.75
2016-10-20,PCBA-B220-PWRMOD,59,60,28.75
2016-10-21,PCBA-B220-PWRMOD,57,60,28.75
2016-10-22,PCBA-B220-PWRMOD,87,60,28.75
2016-10-23,PCBA-B220-PWRMOD,82,60,28.75
2016-10-24,PCBA-B220-PWRMOD,100,60,28.75
2016-10-25,PCBA-B220-PWRMOD,71,60,28.75
2016-10-26,PCBA-B220-PWRMOD,86,60,28.75
2016-10-27,PCBA-B220-PWRMOD,96,60,28.75
2016-10-28,PCBA-B220-PWRMOD,67,60,28.75
2016-10-29,PCBA-B220-PWRMOD,55,60,28.75
2016-10-30,PCBA-B220-PWRMOD,86,60,28.75
2016-10-31,PCBA-B220-PWRMOD,133,60,28.75
2016-11-01,PCBA-B220-PWRMOD,93,60,28.75
2016-11-02,PCBA-B220-PWRMOD,119,60,28.75
2016-11-03,PCBA-B220-PWRMOD,60,60,28.75
2016-11-04,PCBA-B220-PWRMOD,117,60,28.75
2016-11-05,PCBA-B220-PWRMOD,54,60,28.75
2016-11-06,PCBA-B220-PWRMOD,78,60,28.75
2016-11-07,PCBA-B220-PWRMOD,97,60,28.75
2016-11-08,PCBA-B220-PWRMOD,131,60,28.75
2016-11-09,PCBA-B220-PWRMOD,83,60,28.75
2016-11-10,PCBA-B220-PWRMOD,116,60,28.75
2016-11-11,PCBA-B220-PWRMOD,96,60,28.75
2016-11-12,PCBA-B220-PWRMOD,68,60,28.75
2016-11-13,PCBA-B220-PWRMOD,68,60,28.75
2016-11-14,PCBA-B220-PWRMOD,84,60,28.75
2016-11-15,PCBA-B220-PWRMOD,102,60,28.75
2016-11-16,PCBA-B220-PWRMOD,101,60,28.75
2016-11-17,PCBA-B220-PWRMOD,108,60,28.75
2016-11-18,PCBA-B220-PWRMOD,104,60,28.75
2016-11-19,PCBA-B220-PWRMOD,89,60,28.75
2016-11-20,PCBA-B220-PWRMOD,92,60,28.75
2016-11-21,PCBA-B220-PWRMOD,79,60,28.75
2016-11-22,PCBA-B220-PWRMOD,122,60,28.75
2016-11-23,PCBA-B220-PWRMOD,76,60,28.75
2016-11-24,PCBA-B220-PWRMOD,115,60,28.75
2016-11-25,PCBA-B220-PWRMOD,116,60,28.75
2016-11-26,PCBA-B220-PWRMOD,30,60,28.75
2016-11-27,PCBA-B220-PWRMOD,74,60,28.75
2016-11-28,PCBA-B220-PWRMOD,92,60,28.75
2016-11-29,PCBA-B220-PWRMOD,86,60,28.75
2016-11-30,PCBA-B220-PWRMOD,132,60,28.75
2016-12-01,PCBA-B220-PWRMOD,88,60,28.75
2016-12-02,PCBA-B220-PWRMOD,85,60,28.75
2016-12-03,PCBA-B220-PWRMOD,74,60,28.75
2016-12-04,PCBA-B220-PWRMOD,87,60,28.75
2016-12-05,PCBA-B220-PWRMOD,100,60,28.75
2016-12-06,PCBA-B220-PWRMOD,128,60,28.75
2016-12-07,PCBA-B220-PWRMOD,114,60,28.75
2016-12-08,PCBA-B220-PWRMOD,55,60,28.75
2016-12-09,PCBA-B220-PWRMOD,91,60,28.75
2016-12-10,PCBA-B220-PWRMOD,60,60,28.75
2016-12-11,PCBA-B220-PWRMOD,83,60,28.75
2016-12-12,PCBA-B220-PWRMOD,45,60,28.75
2016-12-13,PCBA-B220-PWRMOD,159,60,28.75
2016-12-14,PCBA-B220-PWRMOD,115,60,28.75
2016-12-15,PCBA-B220-PWRMOD,106,60,28.75
2016-12-16,PCBA-B220-PWRMOD,129,60,28.75
2016-12-17,PCBA-B220-PWRMOD,124,60,28.75
2016-12-18,PCBA-B220-PWRMOD,91,60,28.75
2016-12-19,PCBA-B220-PWRMOD,124,60,28.75
2016-12-20,PCBA-B220-PWRMOD,106,60,28.75
2016-12-21,PCBA-B220-PWRMOD,100,60,28.75
2016-12-22,PCBA-B220-PWRMOD,93,60,28.75
2016-12-23,PCBA-B220-PWRMOD,85,60,28.75
2016-12-24,PCBA-B220-PWRMOD,57,60,28.75
2016-12-25,PCBA-B220-PWRMOD,43,60,28.75
2016-12-26,PCBA-B220-PWRMOD,102,60,28.75
2016-12-27,PCBA-B220-PWRMOD,66,60,28.75
2016-12-28,PCBA-B220-PWRMOD,107,60,28.75
2016-12-29,PCBA-B220-PWRMOD,102,60,28.75
2016-12-30,PCBA-B220-PWRMOD,107,60,28.75
2016-12-31,PCBA-B220-PWRMOD,61,60,28.75
2017-01-01,PCBA-B220-PWRMOD,140,60,28.75
2017-01-02,PCBA-B220-PWRMOD,133,60,28.75
2017-01-03,PCBA-B220-PWRMOD,76,60,28.75
2017-01-04,PCBA-B220-PWRMOD,109,60,28.75
2017-01-05,PCBA-B220-PWRMOD,90,60,28.75
2017-01-06,PCBA-B220-PWRMOD,81,60,28.75
2017-01-07,PCBA-B220-PWRMOD,43,60,28.75
2017-01-08,PCBA-B220-PWRMOD,82,60,28.75
2017-01-09,PCBA-B220-PWRMOD,89,60,28.75
2017-01-10,PCBA-B220-PWRMOD,125,60,28.75
2017-01-11,PCBA-B220-PWRMOD,126,60,28.75
2017-01-12,PCBA-B220-PWRMOD,134,60,28.75
2017-01-13,PCBA-B220-PWRMOD,85,60,28.75
2017-01-14,PCBA-B220-PWRMOD,83,60,28.75
2017-01-15,PCBA-B220-PWRMOD,87,60,28.75
2017-01-16,PCBA-B220-PWRMOD,94,60,28.75
2017-01-17,PCBA-B220-PWRMOD,87,60,28.75
2017-01-18,PCBA-B220-PWRMOD,139,60,28.75
2017-01-19,PCBA-B220-PWRMOD,109,60,28.75
2017-01-20,PCBA-B220-PWRMOD,118,60,28.75
2017-01-21,PCBA-B220-PWRMOD,55,60,28.75
2017-01-22,PCBA-B220-PWRMOD,46,60,28.75
2017-01-23,PCBA-B220-PWRMOD,92,60,28.75
2017-01-24,PCBA-B220-PWRMOD,102,60,28.75
2017-01-25,PCBA-B220-PWRMOD,81,60,28.75
2017-01-26,PCBA-B220-PWRMOD,104,60,28.75
2017-01-27,PCBA-B220-PWRMOD,67,60,28.75
2017-01-28,PCBA-B220-PWRMOD,48,60,28.75
